IHS-AIS-710002450,2024-09-01 00:06:43,121,0.1,-24.689576666666667,-42.284881666666664
IHS-AIS-710002450,2024-09-01 00:08:28,122,0,-24.689586666666667,-42.28492166666667
IHS-AIS-710002450,2024-09-01 00:15:11,120,0,-24.689553333333333,-42.28498333333334
IHS-AIS-710002450,2024-09-01 00:20:12,120,0.1,-24.689591666666665,-42.284945
IHS-AIS-710002450,2024-09-01 00:26:54,122,0,-24.68957,-42.284958333333336
IHS-AIS-710002450,2024-09-01 00:40:38,120,0.4,-24.690018333333335,-42.285268333333335
IHS-AIS-710002450,2024-09-01 00:47:08,120,0.5,-24.690798333333333,-42.285781666666665
IHS-AIS-710002450,2024-09-01 00:51:39,120,0.1,-24.691288333333333,-42.286118333333334
IHS-AIS-710002450,2024-09-01 00:55:59,121,0.1,-24.691488333333332,-42.28624333333333
IHS-AIS-710002450,2024-09-01 00:59:08,136,0.1,-24.691511666666667,-42.28631
IHS-AIS-710002450,2024-09-01 01:06:29,302,0.2,-24.691211666666668,-42.286788333333334
IHS-AIS-710002450,2024-09-01 01:19:38,301,0,-24.69097,-42.28661833333334
IHS-AIS-710002450,2024-09-01 01:26:44,299,0,-24.690798333333333,-42.286516666666664
IHS-AIS-710002450,2024-09-01 01:31:42,299,0,-24.690675,-42.286451666666665
IHS-AIS-710002450,2024-09-01 02:01:43,320,0.1,-24.690223333333332,-42.28615333333333
IHS-AIS-710002450,2024-09-01 02:04:38,319,0.2,-24.6902,-42.286135
IHS-AIS-710002450,2024-09-01 02:16:58,322,0.2,-24.689753333333332,-42.286465
IHS-AIS-710002450,2024-09-01 02:19:49,322,0.1,-24.689665,-42.286555
IHS-AIS-710002450,2024-09-01 02:32:05,323,0,-24.689563333333332,-42.28637
IHS-AIS-710002450,2024-09-01 02:46:38,322,0.1,-24.689365,-42.286073333333334
IHS-AIS-710002450,2024-09-01 02:50:07,324,0.30000000000000004,-24.68924833333333,-42.2859
IHS-AIS-710002450,2024-09-01 02:52:58,322,0.1,-24.689165,-42.28576833333333
IHS-AIS-710002450,2024-09-01 03:03:02,319,0.1,-24.689138333333332,-42.28575166666667
IHS-AIS-710002450,2024-09-01 03:21:03,319,0.1,-24.689141666666668,-42.28575166666667
IHS-AIS-710002450,2024-09-01 03:28:39,319,0.1,-24.689148333333332,-42.28572833333333
IHS-AIS-710002450,2024-09-01 03:50:28,320,0.1,-24.689156666666666,-42.28577166666667
IHS-AIS-710002450,2024-09-01 03:57:00,319,0.1,-24.68911,-42.28577
IHS-AIS-710002450,2024-09-01 04:15:12,319,0.1,-24.689121666666665,-42.28577833333333
IHS-AIS-710002450,2024-09-01 04:20:49,319,0.1,-24.68913166666667,-42.28577333333333
IHS-AIS-710002450,2024-09-01 04:27:24,319,0.1,-24.689033333333334,-42.28564166666666
IHS-AIS-710002450,2024-09-01 04:31:58,319,0,-24.68902,-42.285626666666666
IHS-AIS-710002450,2024-09-01 04:44:17,319,0.1,-24.688998333333334,-42.285605
IHS-AIS-710002450,2024-09-01 04:48:39,320,0,-24.68898,-42.285558333333334
IHS-AIS-710002450,2024-09-01 04:53:58,319,0.1,-24.688963333333334,-42.28554333333334
IHS-AIS-710002450,2024-09-01 05:09:05,319,0.1,-24.688976666666665,-42.285558333333334
IHS-AIS-710002450,2024-09-01 05:25:28,319,0.1,-24.689045,-42.28563666666667
IHS-AIS-710002450,2024-09-01 05:30:28,319,0.1,-24.689036666666667,-42.28564333333333
IHS-AIS-710002450,2024-09-01 05:34:38,318,0.1,-24.689041666666668,-42.28563
IHS-AIS-710002450,2024-09-01 05:42:08,319,0,-24.689041666666668,-42.28563833333333
IHS-AIS-710002450,2024-09-01 05:43:32,319,0.2,-24.689038333333333,-42.285628333333335
IHS-AIS-710002450,2024-09-01 06:10:18,339,0,-24.69037833333333,-42.287405
IHS-AIS-710002450,2024-09-01 06:17:18,60.800000000000004,0.1,-24.690633333333334,-42.28753666666667
IHS-AIS-710002450,2024-09-01 06:27:42,4,0,-24.690601666666666,-42.28747666666666
IHS-AIS-710002450,2024-09-01 06:40:24,15,0,-24.690671666666667,-42.28755833333334
IHS-AIS-710002450,2024-09-01 06:43:34,13,0.1,-24.690668333333335,-42.28756333333333
IHS-AIS-710002450,2024-09-01 06:52:39,36,0.1,-24.690733333333334,-42.287443333333336
IHS-AIS-710002450,2024-09-01 06:58:04,36,0,-24.69072,-42.287441666666666
IHS-AIS-710002450,2024-09-01 07:07:29,36,0,-24.690728333333333,-42.287461666666665
IHS-AIS-710002450,2024-09-01 07:11:55,36,0.1,-24.69072,-42.287443333333336
IHS-AIS-710002450,2024-09-01 07:16:46,37,0,-24.690706666666667,-42.287441666666666
IHS-AIS-710002450,2024-09-01 07:19:39,36,0,-24.690705,-42.28742666666667
IHS-AIS-710002450,2024-09-01 07:29:18,36,0,-24.690736666666666,-42.287436666666665
IHS-AIS-710002450,2024-09-01 07:35:36,36,0.1,-24.690725,-42.287443333333336
IHS-AIS-710002450,2024-09-01 07:38:48,36,0,-24.69073,-42.28745166666667
IHS-AIS-710002450,2024-09-01 07:43:58,37,0.1,-24.690721666666665,-42.28744
IHS-AIS-710002450,2024-09-01 07:47:38,36,0,-24.690726666666666,-42.28743
IHS-AIS-710002450,2024-09-01 07:59:39,36,0,-24.690695,-42.287395
IHS-AIS-710002450,2024-09-01 08:04:35,36,0.2,-24.690461666666668,-42.287015
IHS-AIS-710002450,2024-09-01 08:25:17,36,0,-24.689491666666665,-42.28543833333333
IHS-AIS-710002450,2024-09-01 08:30:29,36,0.1,-24.689233333333334,-42.285061666666664
IHS-AIS-710002450,2024-09-01 08:41:08,36,0.30000000000000004,-24.688731666666666,-42.28424666666667
IHS-AIS-710002450,2024-09-01 08:44:06,35,0.1,-24.6886,-42.284035
IHS-AIS-710002450,2024-09-01 09:01:18,35,0.1,-24.688131666666667,-42.28326166666667
IHS-AIS-710002450,2024-09-01 09:04:39,36,0.30000000000000004,-24.687986666666667,-42.28301
IHS-AIS-710002450,2024-09-01 09:15:59,36,0.2,-24.687436666666667,-42.28212666666666
IHS-AIS-710002450,2024-09-01 09:16:42,36,0.30000000000000004,-24.687416666666667,-42.28208333333333
IHS-AIS-710002450,2024-09-01 09:25:53,36,0.30000000000000004,-24.686975,-42.281373333333335
IHS-AIS-710002450,2024-09-01 09:33:20,36,0.30000000000000004,-24.68663,-42.28081666666667
IHS-AIS-710002450,2024-09-01 09:40:47,35,0.30000000000000004,-24.68628,-42.28023666666667
IHS-AIS-710002450,2024-09-01 09:43:38,37,0.30000000000000004,-24.686161666666667,-42.28003
IHS-AIS-710002450,2024-09-01 09:51:14,35,0.1,-24.685815,-42.279471666666666
IHS-AIS-710002450,2024-09-01 09:52:18,36,0.30000000000000004,-24.68575,-42.279383333333335
IHS-AIS-710002450,2024-09-01 10:00:29,35,0,-24.685673333333334,-42.27927833333333
IHS-AIS-710002450,2024-09-01 10:04:58,35,0,-24.685678333333332,-42.279291666666666
IHS-AIS-710002450,2024-09-01 10:15:12,38,0,-24.68542,-42.27885833333333
IHS-AIS-710002450,2024-09-01 10:27:06,36,0,-24.684865,-42.277953333333336
IHS-AIS-710002450,2024-09-01 10:28:47,36,0.4,-24.684805,-42.27783
IHS-AIS-710002450,2024-09-01 10:40:12,35,0.30000000000000004,-24.684235,-42.276961666666665
IHS-AIS-710002450,2024-09-01 11:19:48,36,0.1,-24.68316,-42.275178333333336
IHS-AIS-710002450,2024-09-01 11:27:11,36,0,-24.682966666666665,-42.27486
IHS-AIS-710002450,2024-09-01 11:28:26,36,0.1,-24.682905,-42.274786666666664
IHS-AIS-710002450,2024-09-01 11:37:30,36,0,-24.682638333333333,-42.27433166666667
IHS-AIS-710002450,2024-09-01 11:48:17,36,0.1,-24.682285,-42.273783333333334
IHS-AIS-710002450,2024-09-01 11:52:58,36,0.30000000000000004,-24.682138333333334,-42.273543333333336
IHS-AIS-710002450,2024-09-01 12:11:02,36,0.1,-24.682088333333333,-42.273365
IHS-AIS-710002450,2024-09-01 12:38:02,37,0,-24.682081666666665,-42.27337833333333
IHS-AIS-710002450,2024-09-01 12:50:58,37,0.1,-24.682101666666668,-42.273403333333334
IHS-AIS-710002450,2024-09-01 13:21:22,37,0,-24.681436666666666,-42.272575
IHS-AIS-710002450,2024-09-01 13:26:01,38,0,-24.681271666666667,-42.272333333333336
IHS-AIS-710002450,2024-09-01 13:43:45,35,0,-24.680606666666666,-42.27151833333333
